time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
2.0800000000000014,0.0,0.0,10.011489415502746,0.0,0.0,0.0,0.0,0.0,0.011710961810843799,0.0,0.0,0.0,404.07444300943126,404.07444300943126,404.07444300943126,404.07444300943126,3.9554280571354763
2.1600000000000015,0.0,0.0,10.012444496830199,0.0,0.0,0.0,0.0,0.0,0.01216605670697907,0.0,0.0,0.0,404.04750180864716,404.04750180864716,404.04750180864716,404.04750180864716,3.9516660120432867
2.2400000000000015,0.0,0.0,10.013440580263682,0.0,0.0,0.0,0.0,0.0,0.01273601041196122,0.0,0.0,0.0,404.07707727461036,404.07707727461036,404.07707727461036,404.07707727461036,3.947746052938907
2.3200000000000016,0.0,0.0,10.014486870805705,0.0,0.0,0.0,0.0,0.0,0.013421230120768362,0.0,0.0,0.0,404.1067621705328,404.1067621705328,404.1067621705328,404.1067621705328,3.943639083084072
2.4000000000000017,0.0,0.0,10.015585664265489,0.0,0.0,0.0,0.0,0.0,0.014048584791600085,0.0,0.0,0.0,404.09191420743764,404.09191420743764,404.09191420743764,404.09191420743764,3.9393212169954452
2.4800000000000018,0.0,0.0,10.016739301001865,0.0,0.0,0.0,0.0,0.0,0.01479230742150955,0.0,0.0,0.0,404.1218863907764,404.1218863907764,404.1218863907764,404.1218863907764,3.934791844164195
2.560000000000002,0.0,0.0,10.017939764559712,0.0,0.0,0.0,0.0,0.0,0.015219266161279556,0.0,0.0,0.0,404.0404355724454,404.0404355724454,404.0404355724454,404.0404355724454,3.9300523110668557
2.640000000000002,0.0,0.0,10.01917472253572,0.0,0.0,0.0,0.0,0.0,0.0156546673429197,0.0,0.0,0.0,404.0426332715148,404.0426332715148,404.0426332715148,404.0426332715148,3.9251644318511296
2.720000000000002,0.0,0.0,10.020447071311466,0.0,0.0,0.0,0.0,0.0,0.016154033538807844,0.0,0.0,0.0,404.0591173191538,404.0591173191538,404.0591173191538,404.0591173191538,3.9201327220732534
2.800000000000002,0.0,0.0,10.021766064192539,0.0,0.0,0.0,0.0,0.0,0.01682076331252861,0.0,0.0,0.0,404.1022062511335,404.1022062511335,404.1022062511335,404.1022062511335,3.9149309007968682
