time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
0.4400000000000001,0.00189621195907,0.000306101554643,10.2097095174,0.00134158284668,6.27826402799,0.0,0.013709450867,0.00194197178921,0.977092791818,0.0236065800791,-0.0077816927267,0.0,460.8208043892447,461.44977578371345,460.96299545038187,461.8481946841431,-0.000699031724772
0.46000000000000013,0.00218170379477,0.000348022305165,10.2295861488,0.00183452143037,6.27811107983,0.0,0.0148397327023,0.00225010326297,1.01057034699,0.0300574687176,-0.00546406590205,0.0,438.32182791567226,438.8993105243589,436.48747418389945,438.0994324928542,-0.000765287162732
0.48000000000000015,0.00248874665643,0.000396729596655,10.2498552775,0.0024362423766,6.27800188882,0.0,0.0158645534643,0.00262062588601,1.0163425191,0.0311266477214,-0.00588906015681,0.0,410.64793260021605,410.5349242664137,411.011471478548,411.29598332050347,-0.000832850924935
0.5000000000000001,0.00281678129857,0.000454191855071,10.2702928817,0.00305900384176,6.27788723332,0.0,0.0169389107497,0.00312559995562,1.0274179055,0.0304506140962,-0.00338877723886,0.0,414.7694024967143,415.42765580819497,417.42128733767305,417.2446899890678,-0.000900976272422
0.5200000000000001,0.00316734389899,0.000523508196347,10.2911035983,0.00368047556765,6.27782400218,0.0,0.0181173492925,0.00380603417194,1.05365374712,0.0354424962999,-0.00640354099121,0.0,432.0461784684948,431.2831170640642,429.94048919521674,431.207623747151,-0.000970345327509
0.5400000000000001,0.0035402103892,0.000606850796296,10.3121768881,0.0043942347497,6.27769619966,0.0,0.0191692997284,0.00452822582299,1.05367523513,0.0385759468097,-0.0056710125671,0.0,404.8789485082847,405.0766939806658,404.8043378482194,405.64994380739324,-0.00104058962692
0.5600000000000002,0.00393635701608,0.000707631184031,10.3336132129,0.0051743843291,6.27763695077,0.0,0.02044536296,0.00554981295056,1.08995725192,0.034421276376,0.00473776822829,0.0,438.66447206360976,441.2496851806648,442.06499790433554,441.03761398619986,-0.00111204404315
0.5800000000000002,0.00435887192114,0.000831318585792,10.3559030226,0.00586564309573,6.27777465377,0.0,0.021806127546,0.00681892722549,1.13902371674,0.0368017129399,0.0140057390047,0.0,451.94386297906783,454.17898600864766,452.1068247682689,452.68224661177544,-0.00118634340877
0.6000000000000002,0.00480580286854,0.000979415433623,10.3787192607,0.00660220439194,6.27805627512,0.0,0.0228869671933,0.00799075755769,1.14260008949,0.0378283944009,0.0157415762338,0.0,409.5603904289959,410.0231474825261,407.9210159651041,408.19669461946097,-0.00126239753565
0.6200000000000002,0.00527533894906,0.00115441704335,10.4019094395,0.0073589850709,6.27837916162,0.0,0.0240666408592,0.0095094034147,1.17641779135,0.0371760280423,0.0197552970355,0.0,438.0215591998665,439.0215806083367,438.78055966033236,438.61877862798787,-0.00133969813168
0.6400000000000002,0.00576886238563,0.00136327294109,10.4260124897,0.00810875365392,6.27877951346,0.0,0.0252857027977,0.0113761863592,1.2338872247,0.033641053592,0.0229944004247,0.0,459.33023879666,460.10008085650753,461.821691436764,460.985142613673,-0.00142004163221
